web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2
"1775589675-12","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Mixed Fruit Juice Rich in Vitamic C & E","1 ltr","₹76","₹146","47%
OFF","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774324367853-40.png?bg_token=Colour%2Fsurface%2F00FFFFFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-13","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Mango Drink","300 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","",""
"1775589675-14","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Nata De Coco Lychee Juice","250 ml","₹40","","","ADD","13 mins","","",""
"1775589675-15","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Puramio Fruit Crush Combo","4 x 250 ml","₹499","₹632","21%
OFF","ADD","30 mins","","",""
"1775589675-16","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Cranberry Juice","1 ltr","₹129","₹140","7%
OFF","ADD","13 mins","3 options","",""
"1775589675-17","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Blackcurrant Fruit Drink with Nata De Coco","320 ml","₹67","₹70","","ADD","13 mins","3 options","",""
"1775589675-18","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Masala Mixed Fruit Juice","1 ltr","₹76","₹150","49%
OFF","ADD","13 mins","","",""
"1775589675-19","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Aamras Mango Drink","215 ml","₹39","₹40","","ADD","13 mins","2 options","",""
"1775589675-20","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Pineapple Juice","1 ltr","₹120","₹130","7%
OFF","ADD","13 mins","","",""
"1775589675-21","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Grape Fruit Drink with Nata De Coco","320 ml","₹67","₹70","","ADD","13 mins","3 options","",""
"1775589675-22","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing⁺ Zesty Pomegranate Juice","1.2 ltr","₹81","₹160","49%
OFF","ADD","13 mins","","",""
"1775589675-23","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Lively Orange Juice","1.2 ltr","₹90","₹130","30%
OFF","ADD","13 mins","","",""
"1775589675-24","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Crispy Cranberry Juice","1.2 ltr","₹98","₹140","30%
OFF","ADD","13 mins","","",""
"1775589675-25","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Zesty Pomegranate Juice","600 ml","₹40","","","ADD","13 mins","2 options","",""
"1775589675-26","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Chilli Guava Zero Added Sugar Drink","200 ml","₹39","₹40","","ADD","13 mins","","",""
"1775589675-27","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Nata De Coco Orange Juice","250 ml","₹40","","","ADD","13 mins","","",""
"1775589675-28","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Grapes Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","",""
"1775589675-29","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Mango Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","",""
"1775589675-30","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Masala Pomegranate Juice","1 ltr","₹76","₹150","49%
OFF","ADD","13 mins","","",""
"1775589675-31","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Mango Drink","300 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857245207-348.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-32","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Nata De Coco Lychee Juice","250 ml","₹40","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770986393266-967.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-33","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Puramio Fruit Crush Combo","4 x 250 ml","₹499","₹632","21%
OFF","ADD","30 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3da16d58-580d-491c-a1a7-5f4a3e75a54d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775589675-34","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Cranberry Juice","1 ltr","₹129","₹140","7%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c1ad8c18-1298-4996-a045-c01d58281f08.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-35","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Blackcurrant Fruit Drink with Nata De Coco","320 ml","₹67","₹70","","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857678119-466.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-36","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Masala Mixed Fruit Juice","1 ltr","₹76","₹150","49%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773044527074-6.png?bg_token=Colour%2Fsurface%2F00FFFFFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-37","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Aamras Mango Drink","215 ml","₹39","₹40","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/56d1c3f4-97bb-4b76-9681-e1c850f9e1af.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-38","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Pineapple Juice","1 ltr","₹120","₹130","7%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8f466e9a-ed7d-4820-8259-5168e628147d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-39","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Grape Fruit Drink with Nata De Coco","320 ml","₹67","₹70","","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773548322922-222.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-40","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing⁺ Zesty Pomegranate Juice","1.2 ltr","₹81","₹160","49%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/96c2b265-69bc-484a-9db0-da7e505fac94.png?bg_token=Colour%2Fsurface%2F00FFFFFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-41","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Lively Orange Juice","1.2 ltr","₹90","₹130","30%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/802ad355-91a5-4984-a0c3-06cdb59c3c31.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-42","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Crispy Cranberry Juice","1.2 ltr","₹98","₹140","30%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/dbd08eb4-f111-42ae-ad01-4af1ab9953be.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-43","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Zesty Pomegranate Juice","600 ml","₹40","","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/03430a69-c46e-46db-b64f-b5e0fcfbe962.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-44","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Chilli Guava Zero Added Sugar Drink","200 ml","₹39","₹40","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d3ef10ab-fdce-4a8e-9352-c04b0ced28a2.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-45","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Nata De Coco Orange Juice","250 ml","₹40","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770986393266-1097.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-46","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Grapes Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c944b7ee-038b-4565-8a95-e26081f31e42.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-47","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Mango Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/43f6750a-10ef-498b-a52c-937ec90aef63.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-48","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Masala Pomegranate Juice","1 ltr","₹76","₹150","49%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/606ffd78-9cc8-44f6-bb6c-16b0b79b079e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-49","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Orange Fruit Drink","320 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","",""
"1775589675-50","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Mixed Fruit Juice 1 l","1 ltr","₹103","₹122","15%
OFF","ADD","13 mins","","",""
"1775589675-51","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Mosambi Juice","1 ltr","₹116","₹122","","ADD","13 mins","","",""
"1775589675-52","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Melon Fruit Drink with Nata De Coco","320 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","",""
"1775589675-53","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Pineapple Fruit Drink","320 ml","₹67","₹70","","ADD","13 mins","3 options","",""
"1775589675-54","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Orange Juice","1 ltr","₹90","₹146","38%
OFF","ADD","13 mins","2 options","",""
"1775589675-55","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Apple Juice 1 l","1 ltr","₹99","₹108","8%
OFF","ADD","13 mins","","",""
"1775589675-56","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Activ Pomegranate Juice","1 ltr","₹149","₹175","14%
OFF","ADD","13 mins","","",""
"1775589675-57","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Pomegranate Juice (1 l)","1 ltr","₹113","₹122","7%
OFF","ADD","13 mins","","",""
"1775589675-58","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Raw Pressery Refreshers Pineapple Juice","750 ml","₹83","₹140","40%
OFF","ADD","13 mins","3 options","",""
"1775589675-59","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Pluckk Pineapple Cold Pressed Juice by Pluckk","250 ml","₹112","₹159","29%
OFF","ADD","13 mins","","",""
"1775589675-60","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Lychee Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","",""
"1775589675-61","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Peach Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","",""
"1775589675-62","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Pluckk Valencia Orange Cold Pressed Juice by Pluckk","250 ml","₹112","₹159","29%
OFF","ADD","13 mins","","",""
"1775589675-63","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Moi Soi Popping Strawberry Boba Drink","330 ml","₹99","₹150","34%
OFF","ADD","13 mins","","",""
"1775589675-64","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Activ Orange Juice","1 ltr","₹144","₹160","10%
OFF","ADD","13 mins","3 options","",""
"1775589675-65","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Litchi Juice","10 x 125 ml","₹86","₹90","","ADD","13 mins","","",""
"1775589675-66","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Litchi Juice - 1 ltr","1 ltr","₹107","₹117","8%
OFF","ADD","13 mins","","",""
"1775589675-67","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Slice Mango Drink (1.2 l)","1.2 ltr","₹70","","","ADD","13 mins","2 options","",""
"1775589675-68","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Tropicana Mixed Fruit Delight Juice","1 ltr","₹89","₹120","25%
OFF","ADD","13 mins","","",""
"1775589675-69","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Cranberry Juice","1 ltr","₹85","₹146","41%
OFF","ADD","13 mins","2 options","",""
"1775589675-70","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing Lush Lychee Juice","600 ml","₹40","","","ADD","13 mins","2 options","",""
"1775589675-71","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Pluckk Guava Cold Pressed Juice by Pluckk","250 ml","₹77","₹109","29%
OFF","ADD","13 mins","","",""
"1775589675-72","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Pluckk Sugarcane Cold Pressed Juice by Pluckk","250 ml","₹99","₹109","9%
OFF","ADD","13 mins","","",""
"1775589675-73","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Apple Juice Vitamin C & E","1 ltr","₹86","₹140","38%
OFF","ADD","13 mins","2 options","",""
"1775589675-74","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Litchi Juice","1 ltr","₹88","₹146","39%
OFF","ADD","13 mins","2 options","",""
"1775589675-75","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Pluckk Pomegranate Cold Pressed Juice by Pluckk","250 ml","₹144","₹159","9%
OFF","ADD","13 mins","","",""
"1775589675-76","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Activ Fibre+ Multi Fruit Juice","1 ltr","₹136","₹160","15%
OFF","ADD","13 mins","","",""
"1775589675-77","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Anar, Pomegranate Fruit Juice","200 ml","₹49","₹50","","ADD","13 mins","2 options","",""
"1775589675-78","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Paper Boat Swing⁺ Yummy Guava Juice","1.2 ltr","₹56","₹110","49%
OFF","ADD","13 mins","","",""
"1775589675-79","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Orange Fruit Drink","320 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773548322922-214.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-80","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Mixed Fruit Juice 1 l","1 ltr","₹103","₹122","15%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ff4a3ece-1ddf-4860-b293-c2c22c768bb6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-81","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Mosambi Juice","1 ltr","₹116","₹122","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/187013a1-a890-46b4-8c2d-688c4db24a08.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-82","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Melon Fruit Drink with Nata De Coco","320 ml","₹66","₹70","5%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773730238054-757.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-83","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Mogu Mogu Pineapple Fruit Drink","320 ml","₹67","₹70","","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857245207-357.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-84","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","B Natural Orange Juice","1 ltr","₹90","₹146","38%
OFF","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774324367853-52.png?bg_token=Colour%2Fsurface%2F00FFFFFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775589675-85","https://blinkit.com/cn/cold-drinks-juices/fruit-juice/cid/332/955","Real Fruit Power Apple Juice 1 l","1 ltr","₹99","₹108","8%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/662554b3-0fc8-4a8a-97e8-548bbc765cea.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
